name	description	p-value	q-value	phenotype	genes
INTEGRINS IN ANGIOGENESIS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%INTEGRINS IN ANGIOGENESIS	Integrins in angiogenesis	0.00244958793313735	0.00244958793313735	1	CDKN1B,PIK3CA,AKT1,TGFBR2,PTPN11,PIK3R1
INTERLEUKIN SIGNALING PATHWAY%PANTHER PATHWAY%P00036	Interleukin signaling pathway	0.000667753695738902	0.000667753695738902	1	NRAS,BRAF,MTOR,CDKN1A,CDKN1B,AKT1,PIK3CA
INTERLEUKIN-1 FAMILY SIGNALING%REACTOME%R-HSA-446652.7	Interleukin-1 family signaling	0.0948113321497266	0.0948113321497266	1	MAP2K4,TP53,PTPN11
INTERLEUKIN-4 AND INTERLEUKIN-13 SIGNALING%REACTOME DATABASE ID RELEASE 83%6785807	Interleukin-4 and Interleukin-13 signaling	0.00236547022336572	0.00236547022336572	1	HGF,TP53,GATA3,PIK3R1,CDKN1A,CCND1,AKT1
INTRINSIC APOPTOTIC SIGNALING PATHWAY BY P53 CLASS MEDIATOR%GOBP%GO:0072332	intrinsic apoptotic signaling pathway by p53 class mediator	0.00494110899660625	0.00494110899660625	1	EP300,TP53,STK11
INTRINSIC APOPTOTIC SIGNALING PATHWAY IN RESPONSE TO DNA DAMAGE%GOBP%GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	9.97225023416391e-05	9.97225023416391e-05	1	EP300,ATM,BRCA1,TP53,CHEK2
INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:0097193	intrinsic apoptotic signaling pathway	7.13666848167876e-05	7.13666848167876e-05	1	EP300,ATM,CHEK2,STK11,CDKN1A,BRCA1,TP53
IRS-MEDIATED SIGNALLING%REACTOME%R-HSA-112399.3	IRS-mediated signalling	0.00595357908893849	0.00595357908893849	1	PIK3CA,PIK3R1,NRAS,PTPN11,FLT3
IRS-RELATED EVENTS TRIGGERED BY IGF1R%REACTOME%R-HSA-2428928.1	IRS-related events triggered by IGF1R	0.00748448404094389	0.00748448404094389	1	PIK3CA,PIK3R1,NRAS,PTPN11,FLT3
JNK CASCADE%GOBP%GO:0007254	JNK cascade	0.00318878920505244	0.00318878920505244	1	MAPK8IP1,LRRK2,MAP2K4
KEAP1-NFE2L2 PATHWAY%REACTOME DATABASE ID RELEASE 83%9755511	KEAP1-NFE2L2 pathway	3.35113769055802e-05	3.35113769055802e-05	1	KEAP1,NOTCH1,CDKN2A,CDKN1A,BRCA1,IDH1,AKT1,NFE2L2,EP300
KIDNEY DEVELOPMENT%GOBP%GO:0001822	kidney development	0.000155371088883323	0.000155371088883323	1	LRRK2,SOX17,SOX9,FGFR2,GATA3,PDGFRA,WT1
KIDNEY EPITHELIUM DEVELOPMENT%GOBP%GO:0072073	kidney epithelium development	0.00226422814009759	0.00226422814009759	1	GATA3,SOX9,FGFR2,WT1
KIDNEY MORPHOGENESIS%GOBP%GO:0060993	kidney morphogenesis	0.000643143081053638	0.000643143081053638	1	LRRK2,SOX9,GATA3,WT1
KIT RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP304%HOMO SAPIENS	Kit receptor signaling pathway	0.0132152267313536	0.0132152267313536	1	PIK3R1,PTPN11,EP300,KIT
KITRECEPTOR%IOB%KITRECEPTOR	KitReceptor	0.00213930604701246	0.00213930604701246	1	EP300,KIT,PIK3R1,PTPN11,MTOR
KITRECEPTOR%NETPATH%KITRECEPTOR	KitReceptor	0.00192511281863631	0.00192511281863631	1	EP300,KIT,PIK3R1,PTPN11,MTOR
LEFT/RIGHT PATTERN FORMATION%GOBP%GO:0060972	left/right pattern formation	0.0228795546629736	0.0228795546629736	1	NOTCH1,TGFBR2,SOX17
LEPTIN SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP2034%HOMO SAPIENS	Leptin signaling pathway	0.00358858001440393	0.00358858001440393	1	PIK3R1,PTPN11,CCND1,MTOR,PTEN
LEUKOCYTE ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002366	leukocyte activation involved in immune response	0.0692118119499145	0.0692118119499145	1	PIK3CG,GATA3,KIT
LEUKOCYTE MIGRATION%GOBP%GO:0050900	leukocyte migration	0.137036269766755	0.137036269766755	1	PIK3CG,GATA3,KIT
LEUKOCYTE PROLIFERATION%GOBP%GO:0070661	leukocyte proliferation	0.0136897929487822	0.0136897929487822	1	PIK3CG,FLT3,KIT
LIMB DEVELOPMENT%GOBP%GO:0060173	limb development	0.0194358996559573	0.0194358996559573	1	CTNNB1,TBX3,FGFR2
LIMB MORPHOGENESIS%GOBP%GO:0035108	limb morphogenesis	0.00784678370746497	0.00784678370746497	1	CTNNB1,TBX3,FGFR2
LKB1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%LKB1 SIGNALING EVENTS	LKB1 signaling events	0.000738164434672392	0.000738164434672392	1	MTOR,SMAD4,TP53,STK11
LNCRNA IN CANONICAL WNT SIGNALING AND COLORECTAL CANCER%WIKIPATHWAYS_20220510%WP4258%HOMO SAPIENS	lncRNA in canonical Wnt signaling and colorectal cancer	0.000771795225485455	0.000771795225485455	1	CTNNB1,CCND1,AXIN2,EZH2,SOX17
LOCOMOTORY BEHAVIOR%GOBP%GO:0007626	locomotory behavior	0.00634881954776712	0.00634881954776712	1	NCOR1,FOXA2,PTEN
LOSS OF FUNCTION OF MECP2 IN RETT SYNDROME%REACTOME DATABASE ID RELEASE 83%9005891	Loss of function of MECP2 in Rett syndrome	0.000242081862670387	0.000242081862670387	1	NCOR1,TBL1XR1,SIN3A
LOSS OF FUNCTION OF SMAD2 3 IN CANCER%REACTOME%R-HSA-3304349.3	Loss of Function of SMAD2 3 in Cancer	4.03125032735926e-05	4.03125032735926e-05	1	SMAD2,SMAD4,TGFBR2
LXR-MEDIATED SIGNALING%REACTOME DATABASE ID RELEASE 83%9024446	LXR-mediated signaling	0.0082929874139413	0.0082929874139413	1	NCOR1,TBL1XR1,EP300
LXRS REGULATE GENE EXPRESSION LINKED TO CHOLESTEROL TRANSPORT AND EFFLUX%REACTOME%R-HSA-9029569.1	LXRs regulate gene expression linked to cholesterol transport and efflux	0.00494110899660625	0.00494110899660625	1	NCOR1,TBL1XR1,EP300
LYMPHOCYTE DIFFERENTIATION%GOBP%GO:0030098	lymphocyte differentiation	0.0372450381462745	0.0372450381462745	1	FLT3,ATM,PIK3R1,GATA3,KIT
MACROMOLECULE METHYLATION%GOBP%GO:0043414	macromolecule methylation	0.00595357908893849	0.00595357908893849	1	ATRX,EZH2,SETBP1,SETD2,KDM6A,DNMT3A
MAINTENANCE OF CELL NUMBER%GOBP%GO:0098727	maintenance of cell number	0.000738164434672392	0.000738164434672392	1	NOTCH1,CTNNB1,KIT,SOX9
MALE GONAD DEVELOPMENT%GOBP%GO:0008584	male gonad development	0.000118588927850138	0.000118588927850138	1	AR,GATA3,KIT,SOX9,WT1
MALE INFERTILITY%WIKIPATHWAYS_20220510%WP4673%HOMO SAPIENS	Male infertility	0.00258442039250863	0.00258442039250863	1	EP300,NFE2L2,ERCC2,ATM,BRCA2
MALE SEX DIFFERENTIATION%GOBP%GO:0046661	male sex differentiation	1.43132268292723e-05	1.43132268292723e-05	1	AR,GATA3,TBX3,KIT,SOX9,WT1
MAMMALIAN DISORDER OF SEXUAL DEVELOPMENT%WIKIPATHWAYS_20220510%WP4842%HOMO SAPIENS	Mammalian disorder of sexual development	9.93526857323335e-05	9.93526857323335e-05	1	CTNNB1,WT1,SOX9,FGFR2
MAMMARY GLAND DEVELOPMENT PATHWAY - PREGNANCY AND LACTATION (STAGE 3 OF 4)%WIKIPATHWAYS_20220510%WP2817%HOMO SAPIENS	Mammary gland development pathway - Pregnancy and lactation (Stage 3 of 4)	0.00244958793313735	0.00244958793313735	1	CCND1,ERBB4,EGFR,CEBPA
MAMMARY GLAND DEVELOPMENT%GOBP%GO:0030879	mammary gland development	0.000456021137468796	0.000456021137468796	1	ERBB4,TBX3,ELF3,ARHGAP35,AKT1,FGFR2
MAP3K1 ROLE IN PROMOTING AND BLOCKING GONADAL DETERMINATION%WIKIPATHWAYS_20220510%WP4872%HOMO SAPIENS	MAP3K1 role in promoting and blocking gonadal determination	0.000667753695738902	0.000667753695738902	1	MAP3K1,CTNNB1,SOX9,FGFR2
MAPK CASCADE%GOBP%GO:0000165	MAPK cascade	0.000476544610459193	0.000476544610459193	1	BRAF,KRAS,FGFR3,LRRK2,NRAS,SOX9,MAP2K4,MAPK8IP1
MAPK SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP382%HOMO SAPIENS	MAPK signaling pathway	2.697812785396e-05	2.697812785396e-05	1	FGFR3,FGFR2,LRRK2,NF1,EGFR,TGFBR2,BRAF,MAP2K4,NRAS,KRAS,MAP3K1,MAPK8IP1
MEASLES VIRUS INFECTION%WIKIPATHWAYS_20220510%WP4630%HOMO SAPIENS	Measles virus infection	0.0633749506355177	0.0633749506355177	1	PIK3R1,CCND1,TLR4,CDKN1B
MECP2 AND ASSOCIATED RETT SYNDROME%WIKIPATHWAYS_20220510%WP3584%HOMO SAPIENS	MECP2 and associated Rett syndrome	6.90296349231478e-11	6.90296349231478e-11	1	CTCF,NCOR1,SIN3A,SMC3,TAF1,TET2,NF1,MTOR,PTEN,EZH2
MEIOSIS%REACTOME%R-HSA-1500620.2	Meiosis	7.21945274490334e-07	7.21945274490334e-07	1	ATR,SMC3,RAD21,STAG2,BRCA1,BRCA2,SMC1A,ATM
MEIOTIC CELL CYCLE%GOBP%GO:0051321	meiotic cell cycle	0.0324738887979745	0.0324738887979745	1	SMC3,SMC1A,ATM,RAD21
MEIOTIC RECOMBINATION%REACTOME%R-HSA-912446.2	Meiotic recombination	0.0136897929487822	0.0136897929487822	1	BRCA1,BRCA2,ATM
MEIOTIC SISTER CHROMATID COHESION%GOBP%GO:0051177	meiotic sister chromatid cohesion	0.000242081862670387	0.000242081862670387	1	RAD21,SMC1A,SMC3
MEIOTIC SYNAPSIS%REACTOME%R-HSA-1221632.1	Meiotic synapsis	1.43132268292723e-05	1.43132268292723e-05	1	ATR,SMC3,RAD21,STAG2,BRCA1,SMC1A
MELANOMA%WIKIPATHWAYS_20220510%WP4685%HOMO SAPIENS	Melanoma	2.23731047896644e-08	2.23731047896644e-08	1	PIK3R1,BRAF,CCND1,ERBB4,KIT,RB1,NRAS,NF1,PTEN,CDKN1A,KRAS,CDKN2A
MESENCHYMAL CELL DIFFERENTIATION%GOBP%GO:0048762	mesenchymal cell differentiation	8.25272906675933e-05	8.25272906675933e-05	1	NOTCH1,CTNNB1,TBX3,SOX9,FGFR2,ERBB4,SMAD4,HGF
MESENCHYME DEVELOPMENT%GOBP%GO:0060485	mesenchyme development	6.22211933467879e-08	6.22211933467879e-08	1	NOTCH1,CTNNB1,TBX3,SOX9,FGFR2,ERBB4,SMAD2,SMAD4,APC,TGFBR2,HGF,WT1
MESENCHYME MORPHOGENESIS%GOBP%GO:0072132	mesenchyme morphogenesis	1.61481129021028e-06	1.61481129021028e-06	1	NOTCH1,TGFBR2,SMAD2,TBX3,SOX9,APC
MESODERMAL COMMITMENT PATHWAY%WIKIPATHWAYS_20220510%WP2857%HOMO SAPIENS	Mesodermal commitment pathway	1.24446049565405e-12	1.24446049565405e-12	1	GATA3,CCND1,FOXA2,NFE2L2,SMAD4,SOX17,FOXA1,SETD2,ARID5B,PHF6,ACVR2A,AXIN2,TBX3,SMAD2
MESONEPHRIC EPITHELIUM DEVELOPMENT%GOBP%GO:0072163	mesonephric epithelium development	0.00374871186272747	0.00374871186272747	1	FGFR2,GATA3,WT1
MESONEPHRIC TUBULE DEVELOPMENT%GOBP%GO:0072164	mesonephric tubule development	0.00374871186272747	0.00374871186272747	1	FGFR2,GATA3,WT1
MESONEPHROS DEVELOPMENT%GOBP%GO:0001823	mesonephros development	0.00494110899660625	0.00494110899660625	1	FGFR2,GATA3,WT1
MET IN TYPE 1 PAPILLARY RENAL CELL CARCINOMA%WIKIPATHWAYS_20220510%WP4205%HOMO SAPIENS	MET in type 1 papillary renal cell carcinoma	0.000924646339198729	0.000924646339198729	1	PIK3R1,PTPN11,BRAF,NRAS,CDKN1A,KRAS,HGF
METANEPHRIC NEPHRON DEVELOPMENT%GOBP%GO:0072210	metanephric nephron development	0.00091617632727685	0.00091617632727685	1	PDGFRA,SOX9,WT1
METANEPHROS DEVELOPMENT%GOBP%GO:0001656	metanephros development	4.67546337087058e-05	4.67546337087058e-05	1	SOX17,PDGFRA,SOX9,GATA3,WT1
METHYLATION%GOBP%GO:0032259	methylation	0.00734079289668005	0.00734079289668005	1	ATRX,EZH2,SETBP1,SETD2,KDM6A,DNMT3A
MICRORNAS IN CARDIOMYOCYTE HYPERTROPHY%WIKIPATHWAYS_20220510%WP1544%HOMO SAPIENS	MicroRNAs in cardiomyocyte hypertrophy	0.00401928776985728	0.00401928776985728	1	PIK3R1,CTNNB1,FGFR2,MAP2K4,MTOR
MICROTUBULE CYTOSKELETON ORGANIZATION INVOLVED IN MITOSIS%GOBP%GO:1902850	microtubule cytoskeleton organization involved in mitosis	0.00313949505308293	0.00313949505308293	1	SMC3,SMC1A,CHEK2,STAG2,SETD2
MICROTUBULE ORGANIZING CENTER ORGANIZATION%GOBP%GO:0031023	microtubule organizing center organization	0.0442741021659692	0.0442741021659692	1	CTNNB1,NPM1,BRCA2
MIDBRAIN DEVELOPMENT%GOBP%GO:0030901	midbrain development	0.0180658200685415	0.0180658200685415	1	CTNNB1,TAF1,FGFR2
MIRNA REGULATION OF DNA DAMAGE RESPONSE%WIKIPATHWAYS_20220510%WP1530%HOMO SAPIENS	miRNA regulation of DNA damage response	3.43497452228744e-09	3.43497452228744e-09	1	CCND1,ATR,RB1,BRCA1,CHEK2,CDKN1B,ATM,CDKN1A,SMC1A
MIRNA REGULATION OF P53 PATHWAY IN PROSTATE CANCER%WIKIPATHWAYS_20220510%WP3982%HOMO SAPIENS	miRNA regulation of p53 pathway in prostate cancer	0.00151906444666974	0.00151906444666974	1	CHEK2,ATM,PTEN
MIRNA REGULATION OF PROSTATE CANCER SIGNALING PATHWAYS%WIKIPATHWAYS_20220510%WP3981%HOMO SAPIENS	miRNA regulation of prostate cancer signaling pathways	6.2902872106585e-06	6.2902872106585e-06	1	CDKN1B,CTNNB1,CCND1,MTOR,CDKN1A,KRAS
MIRNAS INVOLVED IN DNA DAMAGE RESPONSE%WIKIPATHWAYS_20220510%WP1545%HOMO SAPIENS	miRNAs involved in DNA damage response	4.96827920587282e-06	4.96827920587282e-06	1	CDKN1A,CDKN1B,CCND1,ATM
MITOCHONDRIAL BIOGENESIS%REACTOME%R-HSA-1592230.2	Mitochondrial biogenesis	0.0372450381462745	0.0372450381462745	1	IDH2,NCOR1,TBL1XR1
MITOTIC ANAPHASE%REACTOME DATABASE ID RELEASE 83%68882	Mitotic Anaphase	0.0276552122432872	0.0276552122432872	1	SMC3,RAD21,STAG2,SMC1A,PPP2R1A
MITOTIC CELL CYCLE CHECKPOINT SIGNALING%GOBP%GO:0007093	mitotic cell cycle checkpoint signaling	4.56829006723377e-06	4.56829006723377e-06	1	CCND1,ATM,CHEK2,APC,CDKN1A,CDKN1B,BRCA1,TP53
MITOTIC CELL CYCLE PHASE TRANSITION%GOBP%GO:0044772	mitotic cell cycle phase transition	0.000761250892210639	0.000761250892210639	1	CCND1,CHEK2,ACVR1B,CDKN1A,RB1,CDKN1B
MITOTIC DNA DAMAGE CHECKPOINT SIGNALING%GOBP%GO:0044773	mitotic DNA damage checkpoint signaling	2.96266391189322e-06	2.96266391189322e-06	1	CCND1,ATM,CDKN1A,CDKN1B,BRCA1,TP53,CHEK2
MITOTIC DNA INTEGRITY CHECKPOINT SIGNALING%GOBP%GO:0044774	mitotic DNA integrity checkpoint signaling	4.16435457078495e-06	4.16435457078495e-06	1	CCND1,ATM,CDKN1A,CDKN1B,BRCA1,TP53,CHEK2
MITOTIC G1 DNA DAMAGE CHECKPOINT SIGNALING%GOBP%GO:0031571	mitotic G1 DNA damage checkpoint signaling	1.8861030266441e-07	1.8861030266441e-07	1	CCND1,ATM,CDKN1A,CDKN1B,TP53,CHEK2
MITOTIC G1 PHASE AND G1 S TRANSITION%REACTOME DATABASE ID RELEASE 83%453279	Mitotic G1 phase and G1 S transition	0.000218444676197317	0.000218444676197317	1	CDKN2A,PPP2R1A,RB1,CDKN1A,CDKN1B,CCND1,AKT1,CDKN2C
MITOTIC G1/S TRANSITION CHECKPOINT SIGNALING%GOBP%GO:0044819	mitotic G1/S transition checkpoint signaling	1.8861030266441e-07	1.8861030266441e-07	1	CCND1,ATM,CDKN1A,CDKN1B,TP53,CHEK2
MITOTIC G2 DNA DAMAGE CHECKPOINT SIGNALING%GOBP%GO:0007095	mitotic G2 DNA damage checkpoint signaling	0.00346857795539493	0.00346857795539493	1	ATM,CDKN1A,BRCA1
MITOTIC G2-G2 M PHASES%REACTOME%R-HSA-453274.2	Mitotic G2-G2 M phases	0.0143184535892852	0.0143184535892852	1	TP53,PPP2R1A,AJUBA,CDKN1A,EP300
MITOTIC G2/M TRANSITION CHECKPOINT%GOBP%GO:0044818	mitotic G2/M transition checkpoint	0.00919288217263558	0.00919288217263558	1	ATM,CDKN1A,BRCA1
MITOTIC METAPHASE AND ANAPHASE%REACTOME%R-HSA-2555396.2	Mitotic Metaphase and Anaphase	0.0276552122432872	0.0276552122432872	1	SMC3,RAD21,STAG2,SMC1A,PPP2R1A
MITOTIC NUCLEAR DIVISION%GOBP%GO:0140014	mitotic nuclear division	0.0275798962859704	0.0275798962859704	1	SMC3,SMC1A,CHEK2,STAG2
MITOTIC PROMETAPHASE%REACTOME DATABASE ID RELEASE 83%68877	Mitotic Prometaphase	0.0146329593327546	0.0146329593327546	1	SMC3,RAD21,STAG2,SMC1A,PPP2R1A
MITOTIC SISTER CHROMATID COHESION%GOBP%GO:0007064	mitotic sister chromatid cohesion	1.49584946503846e-06	1.49584946503846e-06	1	RAD21,STAG2,RB1,SMC1A,SMC3
MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0000070	mitotic sister chromatid segregation	0.018851259642951	0.018851259642951	1	SMC3,SMC1A,CHEK2,STAG2
MITOTIC SPINDLE ASSEMBLY%GOBP%GO:0090307	mitotic spindle assembly	0.000863752344859521	0.000863752344859521	1	STAG2,SMC3,SMC1A,CHEK2
MITOTIC SPINDLE ORGANIZATION%GOBP%GO:0007052	mitotic spindle organization	0.00673643929421429	0.00673643929421429	1	STAG2,SMC3,SMC1A,CHEK2
MONONUCLEAR CELL DIFFERENTIATION%GOBP%GO:1903131	mononuclear cell differentiation	0.0166222891413967	0.0166222891413967	1	FLT3,ATM,KIT,PIK3R1,GATA3,TGFBR2
MONOUBIQUITINATED PROTEIN DEUBIQUITINATION%GOBP%GO:0035520	monoubiquitinated protein deubiquitination	0.00464425607827353	0.00464425607827353	1	BAP1,USP9X,ASXL1
MORPHOGENESIS OF A BRANCHING EPITHELIUM%GOBP%GO:0061138	morphogenesis of a branching epithelium	9.97225023416391e-05	9.97225023416391e-05	1	CTNNB1,TGFBR2,SOX9,FGFR2,WT1
MORPHOGENESIS OF A BRANCHING STRUCTURE%GOBP%GO:0001763	morphogenesis of a branching structure	0.00016275527075195	0.00016275527075195	1	CTNNB1,TGFBR2,SOX9,FGFR2,WT1
MORPHOGENESIS OF AN EPITHELIUM%GOBP%GO:0002009	morphogenesis of an epithelium	5.98609107674822e-05	5.98609107674822e-05	1	CTNNB1,ARHGAP35,NOTCH1,SOX17,SOX9,FGFR2,GATA3,TGFBR2,WT1
MORPHOGENESIS OF EMBRYONIC EPITHELIUM%GOBP%GO:0016331	morphogenesis of embryonic epithelium	0.012149950740485	0.012149950740485	1	GATA3,SOX9,FGFR2
MRNA PROCESSING%WIKIPATHWAYS_20220510%WP411%HOMO SAPIENS	mRNA processing	0.0113165217173037	0.0113165217173037	1	U2AF1,SPOP,SF3B1,SMC1A
MRNA SPLICING%REACTOME DATABASE ID RELEASE 83%72172	mRNA Splicing	0.170239008168575	0.170239008168575	1	SF3B1,U2AF1,PCBP1
MUSCLE CELL DEVELOPMENT%GOBP%GO:0055001	muscle cell development	0.0478866787168998	0.0478866787168998	1	NOTCH1,TBX3,PDGFRA
MUSCLE CELL DIFFERENTIATION%GOBP%GO:0042692	muscle cell differentiation	0.0401343943561	0.0401343943561	1	NOTCH1,TBX3,PDGFRA,WT1
MUSCLE ORGAN DEVELOPMENT%GOBP%GO:0007517	muscle organ development	0.00738509691457073	0.00738509691457073	1	NOTCH1,FGFR2,EGR3,SMAD4,WT1
MUSCLE ORGAN MORPHOGENESIS%GOBP%GO:0048644	muscle organ morphogenesis	0.0100157719219518	0.0100157719219518	1	NOTCH1,SMAD4,FGFR2
MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0060537	muscle tissue development	0.00308693373698376	0.00308693373698376	1	NOTCH1,TBX3,FGFR2,SMAD4,PDGFRA,WT1
MUSCLE TISSUE MORPHOGENESIS%GOBP%GO:0060415	muscle tissue morphogenesis	0.0100157719219518	0.0100157719219518	1	NOTCH1,SMAD4,FGFR2
MYD88 CASCADE INITIATED ON PLASMA MEMBRANE%REACTOME DATABASE ID RELEASE 83%975871	MyD88 cascade initiated on plasma membrane	0.0403800396257799	0.0403800396257799	1	MAP2K4,MAP3K1,TP53,PPP2R1A
MYD88 DEPENDENT CASCADE INITIATED ON ENDOSOME%REACTOME DATABASE ID RELEASE 83%975155	MyD88 dependent cascade initiated on endosome	0.0103902892612671	0.0103902892612671	1	MAP2K4,TLR4,MAP3K1,TP53,PPP2R1A
MYD88-INDEPENDENT TLR4 CASCADE%REACTOME DATABASE ID RELEASE 83%166166	MyD88-independent TLR4 cascade	0.00213572844426739	0.00213572844426739	1	MAP2K4,TLR4,TP53,PPP2R1A,PTPN11
MYD88:MAL(TIRAP) CASCADE INITIATED ON PLASMA MEMBRANE%REACTOME DATABASE ID RELEASE 83%166058	MyD88:MAL(TIRAP) cascade initiated on plasma membrane	0.0136897929487822	0.0136897929487822	1	MAP2K4,TLR4,MAP3K1,TP53,PPP2R1A
MYELOID CELL DIFFERENTIATION%GOBP%GO:0030099	myeloid cell differentiation	0.00228975714267463	0.00228975714267463	1	CEBPA,GATA3,TET2,TGFBR2,KIT,RUNX1
MYELOID LEUKOCYTE ACTIVATION%GOBP%GO:0002274	myeloid leukocyte activation	0.00929786729973998	0.00929786729973998	1	TLR4,PIK3CG,TGFBR2,KIT
MYELOID LEUKOCYTE DIFFERENTIATION%GOBP%GO:0002573	myeloid leukocyte differentiation	0.00111372584000637	0.00111372584000637	1	GATA3,TGFBR2,KIT,CEBPA,RUNX1
N-CADHERIN SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%N-CADHERIN SIGNALING EVENTS	N-cadherin signaling events	0.00432495024787285	0.00432495024787285	1	PIK3CA,PTPN11,CTNNB1,PIK3R1
NCRNAS INVOLVED IN WNT SIGNALING IN HEPATOCELLULAR CARCINOMA%WIKIPATHWAYS_20220510%WP4336%HOMO SAPIENS	ncRNAs involved in Wnt signaling in hepatocellular carcinoma	0.00439923911792569	0.00439923911792569	1	CTNNB1,CCND1,EZH2,SOX17
NECTIN ADHESION PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NECTIN ADHESION PATHWAY	Nectin adhesion pathway	0.00318878920505244	0.00318878920505244	1	PIK3CA,CDH1,CTNNB1,PIK3R1
NEDDYLATION%REACTOME%R-HSA-8951664.5	Neddylation	0.0110823284318198	0.0110823284318198	1	KEAP1,FBXW7,CDKN1A,VHL,BRCA1,NFE2L2
NEGATIVE REGULATION OF APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001234	negative regulation of apoptotic signaling pathway	0.00228975714267463	0.00228975714267463	1	AR,LRRK2,NFE2L2,AKT1,HGF,RB1,BRCA1
NEGATIVE REGULATION OF AUTOPHAGY%GOBP%GO:0010507	negative regulation of autophagy	0.000496168321754078	0.000496168321754078	1	AKT1,MTOR,VHL,LRRK2,HGF,PIK3CA
NEGATIVE REGULATION OF BINDING%GOBP%GO:0051100	negative regulation of binding	0.0161714899738656	0.0161714899738656	1	SIN3A,LRRK2,AKT1,TAF1,CDKN1A
NEGATIVE REGULATION OF CANONICAL WNT SIGNALING PATHWAY%GOBP%GO:0090090	negative regulation of canonical Wnt signaling pathway	0.00276049649291812	0.00276049649291812	1	SOX17,SOX9,AXIN2,STK11,APC
NEGATIVE REGULATION OF CARBOHYDRATE METABOLIC PROCESS%GOBP%GO:0045912	negative regulation of carbohydrate metabolic process	0.00634881954776712	0.00634881954776712	1	NCOR1,EP300,FOXA2
NEGATIVE REGULATION OF CELL ACTIVATION%GOBP%GO:0050866	negative regulation of cell activation	0.0284574871385005	0.0284574871385005	1	ATM,CBFB,PDGFRA,RUNX1
NEGATIVE REGULATION OF CELL ADHESION%GOBP%GO:0007162	negative regulation of cell adhesion	0.00936681591126586	0.00936681591126586	1	CDKN2A,CBFB,NOTCH1,PTEN,AKT1,CDH1,RUNX1
NEGATIVE REGULATION OF CELL CYCLE G1/S PHASE TRANSITION%GOBP%GO:1902807	negative regulation of cell cycle G1/S phase transition	3.07031941942421e-09	3.07031941942421e-09	1	CCND1,PTEN,APC,ATM,CDKN1A,RB1,CDKN1B,TP53,CHEK2
NEGATIVE REGULATION OF CELL CYCLE G2/M PHASE TRANSITION%GOBP%GO:1902750	negative regulation of cell cycle G2/M phase transition	0.0155375735219049	0.0155375735219049	1	ATM,CDKN1A,BRCA1
NEGATIVE REGULATION OF CELL CYCLE PHASE TRANSITION%GOBP%GO:1901988	negative regulation of cell cycle phase transition	3.22507169535477e-07	3.22507169535477e-07	1	CCND1,PTEN,ATM,ATR,CHEK2,APC,CDKN1A,RB1,CDKN1B,BRCA1,TP53
NEGATIVE REGULATION OF CELL CYCLE PROCESS%GOBP%GO:0010948	negative regulation of cell cycle process	2.66938174002959e-08	2.66938174002959e-08	1	CCND1,ATRX,ATM,ATR,APC,RB1,BRCA1,NPM1,PTEN,CHEK2,CDKN1A,CDKN1B,TP53
NEGATIVE REGULATION OF CELL DEVELOPMENT%GOBP%GO:0010721	negative regulation of cell development	0.00212870175131426	0.00212870175131426	1	NOTCH1,TLR4,FBXW7,PTEN,CBFB,RUNX1
NEGATIVE REGULATION OF CELL GROWTH%GOBP%GO:0030308	negative regulation of cell growth	1.21367886659657e-10	1.21367886659657e-10	1	CDKN2A,CDKN2C,SOX17,PPP2R1A,SMAD4,STK11,ACVR1B,CDKN1A,RB1,CDKN1B,BRCA1,TP53,WT1
NEGATIVE REGULATION OF CELL MIGRATION%GOBP%GO:0030336	negative regulation of cell migration	0.0104847827607096	0.0104847827607096	1	NAV3,EPPK1,NOTCH1,SIN3A,PTEN,AKT1,CDH1
NEGATIVE REGULATION OF CELL-CELL ADHESION%GOBP%GO:0022408	negative regulation of cell-cell adhesion	0.0278479985730417	0.0278479985730417	1	NOTCH1,CBFB,AKT1,CDH1,RUNX1
NEGATIVE REGULATION OF CELL-SUBSTRATE ADHESION%GOBP%GO:0010812	negative regulation of cell-substrate adhesion	0.012149950740485	0.012149950740485	1	NOTCH1,CDKN2A,PTEN
NEGATIVE REGULATION OF CELLULAR CATABOLIC PROCESS%GOBP%GO:0031330	negative regulation of cellular catabolic process	0.00244958793313735	0.00244958793313735	1	MTOR,VHL,LRRK2,AXIN2,AKT1,HGF,PIK3CA
NEGATIVE REGULATION OF CHROMOSOME ORGANIZATION%GOBP%GO:2001251	negative regulation of chromosome organization	0.0214754921983374	0.0214754921983374	1	APC,ATRX,ATM
