name	description	p-value	q-value	phenotype	genes
IL-4 SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP395%HOMO SAPIENS	IL-4 signaling pathway	0.00117894121180594	0.00117894121180594	1	GATA3,PIK3R1,PTPN11,EP300,CEBPA
IL2 SIGNALING EVENTS MEDIATED BY PI3K%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL2 SIGNALING EVENTS MEDIATED BY PI3K	IL2 signaling events mediated by PI3K	0.00546099795089323	0.00546099795089323	1	MTOR,PIK3CA,PTPN11,AKT1,PIK3R1
IL4%NETPATH%IL4	IL4	0.00697586189027208	0.00697586189027208	1	EP300,PTPN11,CEBPA
IL6-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL6-MEDIATED SIGNALING EVENTS	IL6-mediated signaling events	0.0105993854384943	0.0105993854384943	1	PIK3CA,PTPN11,AKT1,MAP2K4,PIK3R1
IL6%NETPATH%IL6	IL6	0.00248231416103524	0.00248231416103524	1	RB1,EP300,MAP2K4,PIK3R1,PTPN11
IMATINIB AND CHRONIC MYELOID LEUKEMIA%WIKIPATHWAYS_20220510%WP3640%HOMO SAPIENS	Imatinib and chronic myeloid leukemia	0.000977586964282234	0.000977586964282234	1	CDKN1B,PDGFRA,KIT
IMATINIB INHIBITION OF BCR-ABL%SMPDB%SMP0031694	Imatinib Inhibition of BCR-ABL	0.0016421019919653	0.0016421019919653	1	TP53,CDKN1B,PIK3R1,MTOR
IMMUNE RESPONSE-ACTIVATING CELL SURFACE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002429	immune response-activating cell surface receptor signaling pathway	0.0702639193093958	0.0702639193093958	1	PIK3CA,TLR4,EP300,GATA3
IMMUNE RESPONSE-REGULATING CELL SURFACE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002768	immune response-regulating cell surface receptor signaling pathway	0.0110093805415343	0.0110093805415343	1	MAP2K4,KIT,PIK3CA,TLR4,EP300,MAP3K1,GATA3
IMMUNE SYSTEM DEVELOPMENT%GOBP%GO:0002520	immune system development	0.0303598420277751	0.0303598420277751	1	GATA3,POLQ,TP53
IMPAIRED BRCA2 BINDING TO PALB2%REACTOME DATABASE ID RELEASE 83%9709603	Impaired BRCA2 binding to PALB2	0.00225581398956535	0.00225581398956535	1	BRCA1,BRCA2,ATM
IMPAIRED BRCA2 BINDING TO RAD51%REACTOME DATABASE ID RELEASE 83%9709570	Impaired BRCA2 binding to RAD51	0.000444274744463429	0.000444274744463429	1	ATM,ATR,BRCA1,BRCA2
INFLAMMATORY BOWEL DISEASE SIGNALING%WIKIPATHWAYS_20220510%WP5198%HOMO SAPIENS	Inflammatory bowel disease signaling	0.00740030822677656	0.00740030822677656	1	GATA3,SMAD2,TLR4
INFLUENCE OF LAMINOPATHIES ON WNT SIGNALING%WIKIPATHWAYS_20220510%WP4844%HOMO SAPIENS	Influence of laminopathies on Wnt signaling	0.00351973225795167	0.00351973225795167	1	CTNNB1,CCND1,CEBPA
INNER EAR DEVELOPMENT%GOBP%GO:0048839	inner ear development	0.0174536742297657	0.0174536742297657	1	PTPN11,SOX9,FGFR2
INOSITOL LIPID-MEDIATED SIGNALING%GOBP%GO:0048017	inositol lipid-mediated signaling	0.000378906054807219	0.000378906054807219	1	PIK3CG,AKT1,PTEN,PIK3R1,GATA3,PDGFRA,PIK3CA
INSULIN RECEPTOR SIGNALLING CASCADE%REACTOME DATABASE ID RELEASE 83%74751	Insulin receptor signalling cascade	0.00961354882404086	0.00961354882404086	1	PIK3CA,PIK3R1,NRAS,PTPN11,FLT3
INSULIN SIGNALING%WIKIPATHWAYS_20220510%WP481%HOMO SAPIENS	Insulin signaling	0.0250199922221041	0.0250199922221041	1	PIK3R1,PTPN11,MAP2K4,MTOR,PTEN,MAP3K1
INTEGRATED CANCER PATHWAY%WIKIPATHWAYS_20220510%WP1971%HOMO SAPIENS	Integrated cancer pathway	1.38426003755028e-10	1.38426003755028e-10	1	RB1,BRCA1,CHEK2,CDKN1B,ATM,ATR,PTEN,CDKN1A,SMAD2
INTEGRATED STRESS RESPONSE SIGNALING%GOBP%GO:0140467	integrated stress response signaling	0.00378616594872977	0.00378616594872977	1	CEBPA,NFE2L3,NFE2L2
INTEGRIN SIGNALLING PATHWAY%PANTHER PATHWAY%P00034	Integrin signalling pathway	0.0402559306495129	0.0402559306495129	1	PIK3CA,NRAS,MAP2K4,PIK3R1,BRAF,PIK3CG
INTEGRINS IN ANGIOGENESIS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%INTEGRINS IN ANGIOGENESIS	Integrins in angiogenesis	0.00298049285704754	0.00298049285704754	1	CDKN1B,PIK3CA,AKT1,TGFBR2,PTPN11,PIK3R1
INTERLEUKIN SIGNALING PATHWAY%PANTHER PATHWAY%P00036	Interleukin signaling pathway	0.000870586096259407	0.000870586096259407	1	NRAS,BRAF,MTOR,CDKN1A,CDKN1B,AKT1,PIK3CA
INTERLEUKIN-1 FAMILY SIGNALING%REACTOME%R-HSA-446652.7	Interleukin-1 family signaling	0.101227851230899	0.101227851230899	1	MAP2K4,TP53,PTPN11
INTERLEUKIN-4 AND INTERLEUKIN-13 SIGNALING%REACTOME DATABASE ID RELEASE 83%6785807	Interleukin-4 and Interleukin-13 signaling	0.00289520466366818	0.00289520466366818	1	HGF,TP53,GATA3,PIK3R1,CDKN1A,CCND1,AKT1
INTRINSIC APOPTOTIC SIGNALING PATHWAY BY P53 CLASS MEDIATOR%GOBP%GO:0072332	intrinsic apoptotic signaling pathway by p53 class mediator	0.00578522591375849	0.00578522591375849	1	EP300,TP53,STK11
INTRINSIC APOPTOTIC SIGNALING PATHWAY IN RESPONSE TO DNA DAMAGE%GOBP%GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	0.000141769165875821	0.000141769165875821	1	EP300,ATM,BRCA1,TP53,CHEK2
INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:0097193	intrinsic apoptotic signaling pathway	0.000107484502877742	0.000107484502877742	1	EP300,ATM,CHEK2,STK11,CDKN1A,BRCA1,TP53
IRS-MEDIATED SIGNALLING%REACTOME%R-HSA-112399.3	IRS-mediated signalling	0.00697586189027208	0.00697586189027208	1	PIK3CA,PIK3R1,NRAS,PTPN11,FLT3
IRS-RELATED EVENTS TRIGGERED BY IGF1R%REACTOME%R-HSA-2428928.1	IRS-related events triggered by IGF1R	0.00873154505885942	0.00873154505885942	1	PIK3CA,PIK3R1,NRAS,PTPN11,FLT3
JNK CASCADE%GOBP%GO:0007254	JNK cascade	0.00378616594872977	0.00378616594872977	1	MAPK8IP1,LRRK2,MAP2K4
KEAP1-NFE2L2 PATHWAY%REACTOME DATABASE ID RELEASE 83%9755511	KEAP1-NFE2L2 pathway	5.29022824280086e-05	5.29022824280086e-05	1	KEAP1,NOTCH1,CDKN2A,CDKN1A,BRCA1,IDH1,AKT1,NFE2L2,EP300
KIDNEY DEVELOPMENT%GOBP%GO:0001822	kidney development	0.000227608674748697	0.000227608674748697	1	LRRK2,SOX17,SOX9,FGFR2,GATA3,PDGFRA,WT1
KIDNEY EPITHELIUM DEVELOPMENT%GOBP%GO:0072073	kidney epithelium development	0.0027517619337606	0.0027517619337606	1	GATA3,SOX9,FGFR2,WT1
KIDNEY MORPHOGENESIS%GOBP%GO:0060993	kidney morphogenesis	0.000819188025412749	0.000819188025412749	1	LRRK2,SOX9,GATA3,WT1
KIT RECEPTOR SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP304%HOMO SAPIENS	Kit receptor signaling pathway	0.0151206130598906	0.0151206130598906	1	PIK3R1,PTPN11,EP300,KIT
KITRECEPTOR%IOB%KITRECEPTOR	KitReceptor	0.00263869932887262	0.00263869932887262	1	EP300,KIT,PIK3R1,PTPN11,MTOR
KITRECEPTOR%NETPATH%KITRECEPTOR	KitReceptor	0.00237853153998629	0.00237853153998629	1	EP300,KIT,PIK3R1,PTPN11,MTOR
LEFT/RIGHT PATTERN FORMATION%GOBP%GO:0060972	left/right pattern formation	0.0257345379069941	0.0257345379069941	1	NOTCH1,TGFBR2,SOX17
LEPTIN SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP2034%HOMO SAPIENS	Leptin signaling pathway	0.0043390780070185	0.0043390780070185	1	PIK3R1,PTPN11,CCND1,MTOR,PTEN
LEUKOCYTE ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002366	leukocyte activation involved in immune response	0.0741672893291907	0.0741672893291907	1	PIK3CG,GATA3,KIT
LEUKOCYTE MIGRATION%GOBP%GO:0050900	leukocyte migration	0.145619316352418	0.145619316352418	1	PIK3CG,GATA3,KIT
LEUKOCYTE PROLIFERATION%GOBP%GO:0070661	leukocyte proliferation	0.0156900456295801	0.0156900456295801	1	PIK3CG,FLT3,KIT
LIMB DEVELOPMENT%GOBP%GO:0060173	limb development	0.0217578094089816	0.0217578094089816	1	CTNNB1,TBX3,FGFR2
LIMB MORPHOGENESIS%GOBP%GO:0035108	limb morphogenesis	0.00908615534154536	0.00908615534154536	1	CTNNB1,TBX3,FGFR2
LKB1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%LKB1 SIGNALING EVENTS	LKB1 signaling events	0.000946015503213584	0.000946015503213584	1	MTOR,SMAD4,TP53,STK11
LNCRNA IN CANONICAL WNT SIGNALING AND COLORECTAL CANCER%WIKIPATHWAYS_20220510%WP4258%HOMO SAPIENS	lncRNA in canonical Wnt signaling and colorectal cancer	0.0010028339255489	0.0010028339255489	1	CTNNB1,CCND1,AXIN2,EZH2,SOX17
LOCOMOTORY BEHAVIOR%GOBP%GO:0007626	locomotory behavior	0.00740030822677656	0.00740030822677656	1	NCOR1,FOXA2,PTEN
LOSS OF FUNCTION OF MECP2 IN RETT SYNDROME%REACTOME DATABASE ID RELEASE 83%9005891	Loss of function of MECP2 in Rett syndrome	0.000316245811963598	0.000316245811963598	1	NCOR1,TBL1XR1,SIN3A
LOSS OF FUNCTION OF SMAD2 3 IN CANCER%REACTOME%R-HSA-3304349.3	Loss of Function of SMAD2 3 in Cancer	5.730477404299e-05	5.730477404299e-05	1	SMAD2,SMAD4,TGFBR2
LXR-MEDIATED SIGNALING%REACTOME DATABASE ID RELEASE 83%9024446	LXR-mediated signaling	0.00961354882404086	0.00961354882404086	1	NCOR1,TBL1XR1,EP300
LXRS REGULATE GENE EXPRESSION LINKED TO CHOLESTEROL TRANSPORT AND EFFLUX%REACTOME%R-HSA-9029569.1	LXRs regulate gene expression linked to cholesterol transport and efflux	0.00578522591375849	0.00578522591375849	1	NCOR1,TBL1XR1,EP300
LYMPHOCYTE DIFFERENTIATION%GOBP%GO:0030098	lymphocyte differentiation	0.0402559306495129	0.0402559306495129	1	FLT3,ATM,PIK3R1,GATA3,KIT
MACROMOLECULE METHYLATION%GOBP%GO:0043414	macromolecule methylation	0.00736369662974083	0.00736369662974083	1	ATRX,EZH2,SETBP1,SETD2,KDM6A,DNMT3A
MAINTENANCE OF CELL NUMBER%GOBP%GO:0098727	maintenance of cell number	0.000946015503213584	0.000946015503213584	1	NOTCH1,CTNNB1,KIT,SOX9
MALE GONAD DEVELOPMENT%GOBP%GO:0008584	male gonad development	0.000168950932627832	0.000168950932627832	1	AR,GATA3,KIT,SOX9,WT1
MALE INFERTILITY%WIKIPATHWAYS_20220510%WP4673%HOMO SAPIENS	Male infertility	0.00321711184346688	0.00321711184346688	1	EP300,NFE2L2,ERCC2,ATM,BRCA2
MALE SEX DIFFERENTIATION%GOBP%GO:0046661	male sex differentiation	2.30117090316552e-05	2.30117090316552e-05	1	AR,GATA3,TBX3,KIT,SOX9,WT1
MAMMALIAN DISORDER OF SEXUAL DEVELOPMENT%WIKIPATHWAYS_20220510%WP4842%HOMO SAPIENS	Mammalian disorder of sexual development	0.000137943921810911	0.000137943921810911	1	CTNNB1,WT1,SOX9,FGFR2
MAMMARY GLAND DEVELOPMENT PATHWAY - PREGNANCY AND LACTATION (STAGE 3 OF 4)%WIKIPATHWAYS_20220510%WP2817%HOMO SAPIENS	Mammary gland development pathway - Pregnancy and lactation (Stage 3 of 4)	0.00292558332942873	0.00292558332942873	1	CCND1,ERBB4,EGFR,CEBPA
MAMMARY GLAND DEVELOPMENT%GOBP%GO:0030879	mammary gland development	0.000595850795024487	0.000595850795024487	1	ERBB4,TBX3,ELF3,ARHGAP35,AKT1,FGFR2
MAP3K1 ROLE IN PROMOTING AND BLOCKING GONADAL DETERMINATION%WIKIPATHWAYS_20220510%WP4872%HOMO SAPIENS	MAP3K1 role in promoting and blocking gonadal determination	0.000841243970340773	0.000841243970340773	1	MAP3K1,CTNNB1,SOX9,FGFR2
MAPK CASCADE%GOBP%GO:0000165	MAPK cascade	0.000648460070964789	0.000648460070964789	1	BRAF,KRAS,FGFR3,LRRK2,NRAS,SOX9,MAP2K4,MAPK8IP1
MAPK SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP382%HOMO SAPIENS	MAPK signaling pathway	4.39142463455181e-05	4.39142463455181e-05	1	FGFR3,FGFR2,LRRK2,NF1,EGFR,TGFBR2,BRAF,MAP2K4,NRAS,KRAS,MAP3K1,MAPK8IP1
MEASLES VIRUS INFECTION%WIKIPATHWAYS_20220510%WP4630%HOMO SAPIENS	Measles virus infection	0.0693730856558352	0.0693730856558352	1	PIK3R1,CCND1,TLR4,CDKN1B
MECP2 AND ASSOCIATED RETT SYNDROME%WIKIPATHWAYS_20220510%WP3584%HOMO SAPIENS	MECP2 and associated Rett syndrome	2.58429242582082e-10	2.58429242582082e-10	1	CTCF,NCOR1,SIN3A,SMC3,TAF1,TET2,NF1,MTOR,PTEN,EZH2
MEIOSIS%REACTOME%R-HSA-1500620.2	Meiosis	1.40164199470224e-06	1.40164199470224e-06	1	ATR,SMC3,RAD21,STAG2,BRCA1,BRCA2,SMC1A,ATM
MEIOTIC CELL CYCLE%GOBP%GO:0051321	meiotic cell cycle	0.0367798337700529	0.0367798337700529	1	SMC3,SMC1A,ATM,RAD21
MEIOTIC RECOMBINATION%REACTOME%R-HSA-912446.2	Meiotic recombination	0.0156900456295801	0.0156900456295801	1	BRCA1,BRCA2,ATM
MEIOTIC SISTER CHROMATID COHESION%GOBP%GO:0051177	meiotic sister chromatid cohesion	0.000316245811963598	0.000316245811963598	1	RAD21,SMC1A,SMC3
MEIOTIC SYNAPSIS%REACTOME%R-HSA-1221632.1	Meiotic synapsis	2.30117090316552e-05	2.30117090316552e-05	1	ATR,SMC3,RAD21,STAG2,BRCA1,SMC1A
MELANOMA%WIKIPATHWAYS_20220510%WP4685%HOMO SAPIENS	Melanoma	5.13114473825435e-08	5.13114473825435e-08	1	PIK3R1,BRAF,CCND1,ERBB4,KIT,RB1,NRAS,NF1,PTEN,CDKN1A,KRAS,CDKN2A
MESENCHYMAL CELL DIFFERENTIATION%GOBP%GO:0048762	mesenchymal cell differentiation	0.000122281052646065	0.000122281052646065	1	NOTCH1,CTNNB1,TBX3,SOX9,FGFR2,ERBB4,SMAD4,HGF
MESENCHYME DEVELOPMENT%GOBP%GO:0060485	mesenchyme development	1.45620627422203e-07	1.45620627422203e-07	1	NOTCH1,CTNNB1,TBX3,SOX9,FGFR2,ERBB4,SMAD2,SMAD4,APC,TGFBR2,HGF,WT1
MESENCHYME MORPHOGENESIS%GOBP%GO:0072132	mesenchyme morphogenesis	2.90995277955293e-06	2.90995277955293e-06	1	NOTCH1,TGFBR2,SMAD2,TBX3,SOX9,APC
MESODERMAL COMMITMENT PATHWAY%WIKIPATHWAYS_20220510%WP2857%HOMO SAPIENS	Mesodermal commitment pathway	6.96683948645266e-12	6.96683948645266e-12	1	GATA3,CCND1,FOXA2,NFE2L2,SMAD4,SOX17,FOXA1,SETD2,ARID5B,PHF6,ACVR2A,AXIN2,TBX3,SMAD2
MESONEPHRIC EPITHELIUM DEVELOPMENT%GOBP%GO:0072163	mesonephric epithelium development	0.00444107393486384	0.00444107393486384	1	FGFR2,GATA3,WT1
MESONEPHRIC TUBULE DEVELOPMENT%GOBP%GO:0072164	mesonephric tubule development	0.00444107393486384	0.00444107393486384	1	FGFR2,GATA3,WT1
MESONEPHROS DEVELOPMENT%GOBP%GO:0001823	mesonephros development	0.00578522591375849	0.00578522591375849	1	FGFR2,GATA3,WT1
MET IN TYPE 1 PAPILLARY RENAL CELL CARCINOMA%WIKIPATHWAYS_20220510%WP4205%HOMO SAPIENS	MET in type 1 papillary renal cell carcinoma	0.00117894121180594	0.00117894121180594	1	PIK3R1,PTPN11,BRAF,NRAS,CDKN1A,KRAS,HGF
METANEPHRIC NEPHRON DEVELOPMENT%GOBP%GO:0072210	metanephric nephron development	0.0011410633918709	0.0011410633918709	1	PDGFRA,SOX9,WT1
METANEPHROS DEVELOPMENT%GOBP%GO:0001656	metanephros development	6.93680237422612e-05	6.93680237422612e-05	1	SOX17,PDGFRA,SOX9,GATA3,WT1
METHYLATION%GOBP%GO:0032259	methylation	0.00885764759125094	0.00885764759125094	1	ATRX,EZH2,SETBP1,SETD2,KDM6A,DNMT3A
MICRORNAS IN CARDIOMYOCYTE HYPERTROPHY%WIKIPATHWAYS_20220510%WP1544%HOMO SAPIENS	MicroRNAs in cardiomyocyte hypertrophy	0.00484602141663993	0.00484602141663993	1	PIK3R1,CTNNB1,FGFR2,MAP2K4,MTOR
MICROTUBULE CYTOSKELETON ORGANIZATION INVOLVED IN MITOSIS%GOBP%GO:1902850	microtubule cytoskeleton organization involved in mitosis	0.00385126372450388	0.00385126372450388	1	SMC3,SMC1A,CHEK2,STAG2,SETD2
MICROTUBULE ORGANIZING CENTER ORGANIZATION%GOBP%GO:0031023	microtubule organizing center organization	0.0486526176600335	0.0486526176600335	1	CTNNB1,NPM1,BRCA2
MIDBRAIN DEVELOPMENT%GOBP%GO:0030901	midbrain development	0.0203858026485986	0.0203858026485986	1	CTNNB1,TAF1,FGFR2
MIRNA REGULATION OF DNA DAMAGE RESPONSE%WIKIPATHWAYS_20220510%WP1530%HOMO SAPIENS	miRNA regulation of DNA damage response	8.90549387025693e-09	8.90549387025693e-09	1	CCND1,ATR,RB1,BRCA1,CHEK2,CDKN1B,ATM,CDKN1A,SMC1A
MIRNA REGULATION OF P53 PATHWAY IN PROSTATE CANCER%WIKIPATHWAYS_20220510%WP3982%HOMO SAPIENS	miRNA regulation of p53 pathway in prostate cancer	0.00185481600575039	0.00185481600575039	1	CHEK2,ATM,PTEN
MIRNA REGULATION OF PROSTATE CANCER SIGNALING PATHWAYS%WIKIPATHWAYS_20220510%WP3981%HOMO SAPIENS	miRNA regulation of prostate cancer signaling pathways	1.02134307441656e-05	1.02134307441656e-05	1	CDKN1B,CTNNB1,CCND1,MTOR,CDKN1A,KRAS
MIRNAS INVOLVED IN DNA DAMAGE RESPONSE%WIKIPATHWAYS_20220510%WP1545%HOMO SAPIENS	miRNAs involved in DNA damage response	7.89599929173221e-06	7.89599929173221e-06	1	CDKN1A,CDKN1B,CCND1,ATM
MITOCHONDRIAL BIOGENESIS%REACTOME%R-HSA-1592230.2	Mitochondrial biogenesis	0.0407944908750544	0.0407944908750544	1	IDH2,NCOR1,TBL1XR1
MITOTIC ANAPHASE%REACTOME DATABASE ID RELEASE 83%68882	Mitotic Anaphase	0.0313554607357637	0.0313554607357637	1	SMC3,RAD21,STAG2,SMC1A,PPP2R1A
MITOTIC CELL CYCLE CHECKPOINT SIGNALING%GOBP%GO:0007093	mitotic cell cycle checkpoint signaling	7.89599929173221e-06	7.89599929173221e-06	1	CCND1,ATM,CHEK2,APC,CDKN1A,CDKN1B,BRCA1,TP53
MITOTIC CELL CYCLE PHASE TRANSITION%GOBP%GO:0044772	mitotic cell cycle phase transition	0.00100475397855439	0.00100475397855439	1	CCND1,CHEK2,ACVR1B,CDKN1A,RB1,CDKN1B
MITOTIC DNA DAMAGE CHECKPOINT SIGNALING%GOBP%GO:0044773	mitotic DNA damage checkpoint signaling	5.22361996401954e-06	5.22361996401954e-06	1	CCND1,ATM,CDKN1A,CDKN1B,BRCA1,TP53,CHEK2
MITOTIC DNA INTEGRITY CHECKPOINT SIGNALING%GOBP%GO:0044774	mitotic DNA integrity checkpoint signaling	7.16578338154196e-06	7.16578338154196e-06	1	CCND1,ATM,CDKN1A,CDKN1B,BRCA1,TP53,CHEK2
MITOTIC G1 DNA DAMAGE CHECKPOINT SIGNALING%GOBP%GO:0031571	mitotic G1 DNA damage checkpoint signaling	3.69578608368623e-07	3.69578608368623e-07	1	CCND1,ATM,CDKN1A,CDKN1B,TP53,CHEK2
MITOTIC G1 PHASE AND G1 S TRANSITION%REACTOME DATABASE ID RELEASE 83%453279	Mitotic G1 phase and G1 S transition	0.000313596462053765	0.000313596462053765	1	CDKN2A,PPP2R1A,RB1,CDKN1A,CDKN1B,CCND1,AKT1,CDKN2C
MITOTIC G1/S TRANSITION CHECKPOINT SIGNALING%GOBP%GO:0044819	mitotic G1/S transition checkpoint signaling	3.69578608368623e-07	3.69578608368623e-07	1	CCND1,ATM,CDKN1A,CDKN1B,TP53,CHEK2
MITOTIC G2 DNA DAMAGE CHECKPOINT SIGNALING%GOBP%GO:0007095	mitotic G2 DNA damage checkpoint signaling	0.00410690338785138	0.00410690338785138	1	ATM,CDKN1A,BRCA1
MITOTIC G2-G2 M PHASES%REACTOME%R-HSA-453274.2	Mitotic G2-G2 M phases	0.0168496658053363	0.0168496658053363	1	TP53,PPP2R1A,AJUBA,CDKN1A,EP300
MITOTIC G2/M TRANSITION CHECKPOINT%GOBP%GO:0044818	mitotic G2/M transition checkpoint	0.0105993854384943	0.0105993854384943	1	ATM,CDKN1A,BRCA1
MITOTIC METAPHASE AND ANAPHASE%REACTOME%R-HSA-2555396.2	Mitotic Metaphase and Anaphase	0.0318573269689805	0.0318573269689805	1	SMC3,RAD21,STAG2,SMC1A,PPP2R1A
MITOTIC NUCLEAR DIVISION%GOBP%GO:0140014	mitotic nuclear division	0.0300176452155711	0.0300176452155711	1	SMC3,SMC1A,CHEK2,STAG2
MITOTIC PROMETAPHASE%REACTOME DATABASE ID RELEASE 83%68877	Mitotic Prometaphase	0.0171940814384025	0.0171940814384025	1	SMC3,RAD21,STAG2,SMC1A,PPP2R1A
MITOTIC SISTER CHROMATID COHESION%GOBP%GO:0007064	mitotic sister chromatid cohesion	2.63247666938573e-06	2.63247666938573e-06	1	RAD21,STAG2,RB1,SMC1A,SMC3
MITOTIC SISTER CHROMATID SEGREGATION%GOBP%GO:0000070	mitotic sister chromatid segregation	0.0215035585054657	0.0215035585054657	1	SMC3,SMC1A,CHEK2,STAG2
MITOTIC SPINDLE ASSEMBLY%GOBP%GO:0090307	mitotic spindle assembly	0.00110214255593355	0.00110214255593355	1	STAG2,SMC3,SMC1A,CHEK2
MITOTIC SPINDLE ORGANIZATION%GOBP%GO:0007052	mitotic spindle organization	0.00801018238811049	0.00801018238811049	1	STAG2,SMC3,SMC1A,CHEK2
MONONUCLEAR CELL DIFFERENTIATION%GOBP%GO:1903131	mononuclear cell differentiation	0.0194291061399709	0.0194291061399709	1	FLT3,ATM,KIT,PIK3R1,GATA3,TGFBR2
MONOUBIQUITINATED PROTEIN DEUBIQUITINATION%GOBP%GO:0035520	monoubiquitinated protein deubiquitination	0.00546099795089323	0.00546099795089323	1	BAP1,USP9X,ASXL1
MORPHOGENESIS OF A BRANCHING EPITHELIUM%GOBP%GO:0061138	morphogenesis of a branching epithelium	0.000141769165875821	0.000141769165875821	1	CTNNB1,TGFBR2,SOX9,FGFR2,WT1
MORPHOGENESIS OF A BRANCHING STRUCTURE%GOBP%GO:0001763	morphogenesis of a branching structure	0.000227692692371024	0.000227692692371024	1	CTNNB1,TGFBR2,SOX9,FGFR2,WT1
MORPHOGENESIS OF AN EPITHELIUM%GOBP%GO:0002009	morphogenesis of an epithelium	9.36232697677301e-05	9.36232697677301e-05	1	CTNNB1,ARHGAP35,NOTCH1,SOX17,SOX9,FGFR2,GATA3,TGFBR2,WT1
MORPHOGENESIS OF EMBRYONIC EPITHELIUM%GOBP%GO:0016331	morphogenesis of embryonic epithelium	0.0139311462922849	0.0139311462922849	1	GATA3,SOX9,FGFR2
MRNA PROCESSING%WIKIPATHWAYS_20220510%WP411%HOMO SAPIENS	mRNA processing	0.0132883639654486	0.0132883639654486	1	U2AF1,SPOP,SF3B1,SMC1A
MRNA SPLICING%REACTOME DATABASE ID RELEASE 83%72172	mRNA Splicing	0.180733018932103	0.180733018932103	1	SF3B1,U2AF1,PCBP1
MUSCLE CELL DEVELOPMENT%GOBP%GO:0055001	muscle cell development	0.0528980704739886	0.0528980704739886	1	NOTCH1,TBX3,PDGFRA
MUSCLE CELL DIFFERENTIATION%GOBP%GO:0042692	muscle cell differentiation	0.045215076843434	0.045215076843434	1	NOTCH1,TBX3,PDGFRA,WT1
MUSCLE ORGAN DEVELOPMENT%GOBP%GO:0007517	muscle organ development	0.00878550413572786	0.00878550413572786	1	NOTCH1,FGFR2,EGR3,SMAD4,WT1
MUSCLE ORGAN MORPHOGENESIS%GOBP%GO:0048644	muscle organ morphogenesis	0.0115797562481138	0.0115797562481138	1	NOTCH1,SMAD4,FGFR2
MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0060537	muscle tissue development	0.00383226712200697	0.00383226712200697	1	NOTCH1,TBX3,FGFR2,SMAD4,PDGFRA,WT1
MUSCLE TISSUE MORPHOGENESIS%GOBP%GO:0060415	muscle tissue morphogenesis	0.0115797562481138	0.0115797562481138	1	NOTCH1,SMAD4,FGFR2
MYD88 CASCADE INITIATED ON PLASMA MEMBRANE%REACTOME DATABASE ID RELEASE 83%975871	MyD88 cascade initiated on plasma membrane	0.0448129927996286	0.0448129927996286	1	MAP2K4,MAP3K1,TP53,PPP2R1A
MYD88 DEPENDENT CASCADE INITIATED ON ENDOSOME%REACTOME DATABASE ID RELEASE 83%975155	MyD88 dependent cascade initiated on endosome	0.0122109643878305	0.0122109643878305	1	MAP2K4,TLR4,MAP3K1,TP53,PPP2R1A
MYD88-INDEPENDENT TLR4 CASCADE%REACTOME DATABASE ID RELEASE 83%166166	MyD88-independent TLR4 cascade	0.00268224051484575	0.00268224051484575	1	MAP2K4,TLR4,TP53,PPP2R1A,PTPN11
MYD88:MAL(TIRAP) CASCADE INITIATED ON PLASMA MEMBRANE%REACTOME DATABASE ID RELEASE 83%166058	MyD88:MAL(TIRAP) cascade initiated on plasma membrane	0.0158937909774309	0.0158937909774309	1	MAP2K4,TLR4,MAP3K1,TP53,PPP2R1A
MYELOID CELL DIFFERENTIATION%GOBP%GO:0030099	myeloid cell differentiation	0.00285382761407928	0.00285382761407928	1	CEBPA,GATA3,TET2,TGFBR2,KIT,RUNX1
MYELOID LEUKOCYTE ACTIVATION%GOBP%GO:0002274	myeloid leukocyte activation	0.0109611233261761	0.0109611233261761	1	TLR4,PIK3CG,TGFBR2,KIT
MYELOID LEUKOCYTE DIFFERENTIATION%GOBP%GO:0002573	myeloid leukocyte differentiation	0.00140581860516966	0.00140581860516966	1	GATA3,TGFBR2,KIT,CEBPA,RUNX1
N-CADHERIN SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%N-CADHERIN SIGNALING EVENTS	N-cadherin signaling events	0.00508136893796657	0.00508136893796657	1	PIK3CA,PTPN11,CTNNB1,PIK3R1
NCRNAS INVOLVED IN WNT SIGNALING IN HEPATOCELLULAR CARCINOMA%WIKIPATHWAYS_20220510%WP4336%HOMO SAPIENS	ncRNAs involved in Wnt signaling in hepatocellular carcinoma	0.00528735214142761	0.00528735214142761	1	CTNNB1,CCND1,EZH2,SOX17
